#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:dna" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:dna" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <parameter id="BDBirthRate.t:dna" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:dna" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.dna" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:dna" name="distribution" x="@BDBirthRate.t:dna">
#            <LogNormal id="LogNormal.4" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1000.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">3.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="DeathRatePrior.t:dna" name="distribution" x="@BDDeathRate.t:dna">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="fastUcldStdevPrior.c:dna" name="distribution">
#            <parameter id="fastUcldStdev.c:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.2</parameter>
#            <Gamma id="Gamma.10" name="distr">
#                <parameter estimate="false" id="RealParameter.47" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.48" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:dna" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:dna" name="distribution">
#            <parameter id="kappa.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna" id="treeLikelihood.dna" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna">
#            <siteModel id="SiteModel.s:dna" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna" kappa="@kappa.s:dna" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:dna" id="estimatedFreqs.s:dna" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="FastRelaxedClock.c:dna" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:dna">
#                <LogNormal S="@fastUcldStdev.c:dna" id="FastLogNormalDistributionModel.c:dna" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:dna" lower="0" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="fastUcldMean.c:dna" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	fastUcldMean	fastUcldStdev	BirthDeath	BDBirthRate	BDDeathRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ratesStat.mean	ratesStat.variance	ratesStat.coefficientOfVariation
236000	-5060.02771477	-5061.371489840684	1.3437750706842273	-5061.371489840684	0.2714419601197252	2.4702371867382094	1.0	0.011234204389794281	4.448782509236364	2.6746299729849734	0.3436301077524734	0.28306619337629024	0.2895020030602023	0.1402650196979264	0.2871667838655813	0.998145825246957	1.4034331004422065E-4	0.011846823540961223
238000	-5058.1875504750915	-5060.344626865388	2.1570763902961327	-5060.344626865388	0.25063469016273415	2.476749119604014	1.0	0.0016451982882186953	5.1571781202716585	6.575728750609322	0.19367659650975452	0.2813386513169785	0.2917272986908675	0.13976726612657298	0.2871667838655813	1.0010785569651286	2.5449250178584967E-6	0.0015941029289961624
240000	-5063.79221979367	-5062.1519672643535	-1.6402525293156907	-5062.1519672643535	0.2754752794008461	2.3998148896615783	1.0	0.07492757815538802	3.11685191518485	5.5168232550297756	0.47021730789470184	0.2709013563064173	0.29791807837190604	0.13976726612657298	0.29141329919510395	0.9786550711890579	0.006075308375392464	0.07949566431389309
242000	-5060.044762968677	-5059.406445265698	-0.6383177029795768	-5059.406445265698	0.2744459351953381	2.413189689854519	1.0	0.052161345793323974	2.896727700466303	1.7168560265650226	0.3279729974555929	0.2902272921597943	0.2870788442164098	0.14325669316728257	0.2794371704565136	0.9745354719648339	0.002076051628531885	0.04663574393586643
244000	-5059.349950110826	-5058.935373462212	-0.4145766486142426	-5058.935373462212	0.2559872956543254	2.2124635759454963	1.0	0.19744490310259377	4.507647978698331	3.04271988104849	0.44344628893804033	0.2902272921597943	0.2870788442164098	0.14325669316728257	0.2794371704565136	0.9272327779886705	0.01644555009052951	0.13771587394101015
246000	-5059.882141302082	-5058.647678753227	-1.2344625488545762	-5058.647678753227	0.27917001061073954	2.2722990891482517	1.0	0.2117817421720033	3.3639538085385228	1.83893809973864	0.3040277167913804	0.2902272921597943	0.2870788442164098	0.13610241146972243	0.2865914521540737	0.9153157782147043	0.033383570938926896	0.1950479187629355
248000	-5059.029616148523	-5058.802083626826	-0.22753252169682803	-5058.802083626826	0.2347694353409372	2.661413786861887	1.0	0.4057870182415418	6.13234592704924	4.733242451733882	0.236766769604578	0.2933343075474509	0.3046710799812376	0.1351682207499397	0.26682639172137207	1.068964665524699	0.0652535832104124	0.2292055198501035
250000	-5058.582775943299	-5057.095159619382	-1.4876163239166342	-5057.095159619382	0.29371854610771386	2.661413786861887	1.0	0.3464531545268708	4.0334357897903255	2.3383873028522664	0.6358762122300422	0.28161121625725294	0.3117241951332613	0.12811510559791603	0.27854948301157	0.9647536012149105	0.05631494989047522	0.2430773782386452
252000	-5062.848284778506	-5062.6294348329575	-0.21884994554904336	-5062.6294348329575	0.25336289465423445	2.680814971982232	1.0	0.12312641991408577	4.958808350728846	5.281177570220226	0.3267102963888692	0.3121452211716152	0.2873988752756864	0.13482328857568965	0.265632614977009	0.9759265672608982	0.01570123973556147	0.12661593352208786
254000	-5056.867706263381	-5056.043335369849	-0.8243708935314238	-5056.043335369849	0.2485186833295354	2.294225338903171	1.0	0.09875663439836439	3.334194320007436	2.347867434679862	0.7548165734969988	0.28743155663346526	0.2996928146885995	0.13482328857568965	0.2780523401022459	0.9728985226840896	0.00949051526433907	0.09747038199794225
256000	-5057.46242395443	-5058.432687475116	0.97026352068569	-5058.432687475116	0.25936278112208394	2.294225338903171	1.0	0.08408651295409986	5.329474337661454	3.3966960009586957	0.32088851348704833	0.2712064488573144	0.29875981302341925	0.14811970765928525	0.2819140304599814	0.9832454282723467	0.007392590895044293	0.08617631562779862
258000	-5062.107214737091	-5062.611478476967	0.5042637398752374	-5062.611478476967	0.2623299369870908	2.5130860170530993	1.0	0.13318753945336198	5.632061294268146	5.001951707649093	0.14230989151465118	0.2732222797965168	0.2837396349669394	0.1521006991562595	0.29093738608028463	0.9805423128081141	0.016152321196347963	0.12928661886704135
260000	-5056.872099391607	-5058.167656017969	1.2955566263623575	-5058.167656017969	0.24984525910414448	2.426325797841311	1.0	0.031206395030054054	5.520388946049392	5.370947330086349	0.0964736491448011	0.2863540307366811	0.2837396349669394	0.13896894821609523	0.29093738608028463	0.9924129115710276	9.238712270770201E-4	0.03061542351435243
262000	-5063.548455362106	-5062.032166143126	-1.5162892189802264	-5062.032166143126	0.28322853169296724	2.806271525513876	1.0	0.1615285648889208	3.625985968470729	3.7528505557593776	0.5489862340644682	0.2745623651589306	0.2800914007793848	0.15250900413036428	0.2928372299313206	0.9351248198175057	0.009853448222943345	0.10513643466868289
264000	-5055.983901070168	-5056.21368383522	0.229782765051882	-5056.21368383522	0.2761799067421629	2.4677025074327097	1.0	0.15394544837769228	5.315821203283577	4.256646178691068	0.17441947425443283	0.2822284353992673	0.27841798001908474	0.15210501797695908	0.2872485666046892	0.9641292202375318	0.02306810919318291	0.15530099080068746
266000	-5064.62058699771	-5063.13574621699	-1.484840780720146	-5063.13574621699	0.27796330388580565	2.5860452392485596	1.0	0.1759928556428202	4.224559755585802	7.008917614465195	0.15973800583218623	0.2822284353992673	0.28627279225902796	0.12062447968469832	0.3108742926570068	1.0051105249530525	0.02793951881994664	0.1657295003935212
268000	-5059.652767694708	-5059.959844883651	0.3070771889436119	-5059.959844883651	0.2668596785173409	2.4768618137248537	1.0	0.07406115857089492	4.573937472235988	3.10395242957928	0.3179597184281476	0.2700421438334752	0.3012082567133727	0.13032045575021295	0.2984291437029395	1.0006620239534598	0.006659679954124202	0.0820546233194426
270000	-5065.681362268537	-5068.591204777437	2.909842508900407	-5068.591204777437	0.24294752989070437	2.351871976894643	1.0	5.800185703194936E-4	4.150775350402961	1.5826757171578283	0.8045096912436924	0.26920058262314706	0.3012082567133727	0.13032045575021295	0.2992707049132676	0.9999225322068805	2.32338635287521E-7	4.8205841124338987E-4
272000	-5060.913239467267	-5062.330937873463	1.4176984061955622	-5062.330937873463	0.2392799774510375	2.3669236539937106	1.0	0.03801106913328015	4.867183405070581	1.9819843597174016	0.7305793015245948	0.3052805815182893	0.2766789599729087	0.13815962093046558	0.27988083757833676	1.0189319430209738	0.0014397233313939001	0.037208605717366706
274000	-5056.578742166886	-5057.237457493716	0.6587153268300785	-5057.237457493716	0.2610924737545147	2.580462097674396	1.0	0.033782121106059104	4.728357711244984	4.042215599912899	0.46408484314449555	0.2935618381616867	0.2883977033295113	0.13815962093046558	0.27988083757833676	1.0064990765011637	0.0011253247148672227	0.03356634567711073
276000	-5065.582551938715	-5064.215096160076	-1.36745577863928	-5064.215096160076	0.2546432429441228	2.22384933037151	1.0	0.1237502896120327	3.6978508631111158	5.62287974174642	0.473333556288338	0.2543482450203107	0.30324633913935145	0.13815962093046558	0.3042457949098726	0.9887749899524755	0.007742682192924112	0.08967316876244882
278000	-5057.267373492655	-5058.34019228089	1.0728187882346232	-5058.34019228089	0.24698083603851423	2.3639458213163405	1.0	0.08622523854854307	5.976881221444498	5.9274964859556905	0.012891975682735968	0.2636220963554587	0.30441559760929154	0.13904705067777948	0.2929152553574706	1.026047072604257	0.0048989256099299374	0.06796730010552955
280000	-5060.622352943108	-5061.967696409966	1.3453434668577777	-5061.967696409966	0.26001800318769525	2.2460654382106178	1.0	0.047295666929351006	5.29500877785471	3.2829419002761915	0.14938162782325504	0.2769539894064854	0.29360857268527374	0.14985407560179725	0.27958336230644387	1.0053019547537987	0.0017230508282231715	0.04121367601557867
282000	-5058.468684625816	-5059.253674608559	0.7849899827426357	-5059.253674608559	0.2611279057639348	2.783412087453799	1.0	0.06987572045012343	5.622561165144286	5.412041724987573	0.03389078186668654	0.28519598276328784	0.29360857268527374	0.14885842180118564	0.27233702275025307	0.9844083279391064	0.00509741540604667	0.07236506918520912
284000	-5065.091775044514	-5062.679039156373	-2.412735888141354	-5062.679039156373	0.2818971942615058	2.7338468712838395	1.0	0.16798963263690808	2.9453487109293848	4.734259929166165	0.5069622903183326	0.28519598276328784	0.29191951248962783	0.12709422065090598	0.2957902840961787	0.9300203571347794	0.01925814853911872	0.1458486483836653
286000	-5063.2701202933995	-5062.685881627255	-0.5842386661445282	-5062.685881627255	0.28728538390282443	2.6546424388977736	1.0	0.21601469499859283	4.523698153282445	2.792314350964975	0.3594586838432267	0.29565435111591776	0.30121131137098256	0.12709422065090598	0.27604011686219404	0.9950364115857753	0.028866499844449913	0.1646828904676155
288000	-5059.089346913994	-5062.207167752883	3.117820838889635	-5062.207167752883	0.23957045264945734	2.6384251320061978	1.0	0.004964973603937587	6.432633195504674	4.94839979801893	0.09268807037411243	0.2860731077464231	0.29769234113836734	0.13882996551785426	0.27740458559735565	0.9990540747197774	1.824966574231371E-5	0.004277167234949512
290000	-5056.289273385776	-5056.70211867444	0.4128452886638132	-5056.70211867444	0.2614944306898211	2.5069951289110217	1.0	0.13389610052865397	5.324366306793886	3.92246044789335	0.17552957970648134	0.2858320830652965	0.28865871576535773	0.14453794481075735	0.2809712563585887	0.9913068356067621	0.015710428895996692	0.12313227803564723
292000	-5064.403335395132	-5065.138753110463	0.7354177153307311	-5065.138753110463	0.2643783708132866	2.5069951289110217	1.0	0.09453873601314798	5.258082994507372	3.398901613045919	0.17462234635321824	0.2858320830652965	0.31073977881583753	0.14453794481075735	0.2588901933081089	1.0321270820126407	0.006794708575991993	0.08082900560910881
294000	-5061.667531525208	-5063.240864711157	1.5733331859488469	-5063.240864711157	0.25260448317256506	2.7398256885664334	1.0	0.005656920258834074	5.014233682172325	5.095782009968646	0.415192324567864	0.31237937583216846	0.29703905854985535	0.13169137230986763	0.2588901933081089	1.0037550186704678	3.681536159308835E-5	0.006051271316150262
296000	-5060.142265776511	-5062.354503333539	2.2122375570278634	-5062.354503333539	0.26541941237635375	2.4915174822351296	1.0	7.599545829444305E-4	4.86458589142306	6.607606827495142	0.16081929145922322	0.26197201306519013	0.29703905854985535	0.13169137230986763	0.30929755607508724	0.9999501607323609	4.0403077475104156E-7	6.356473580522421E-4
298000	-5066.4260019178155	-5065.34465182116	-1.0813500966548981	-5065.34465182116	0.2855386361672218	2.3831705799410132	1.0	0.2058873860367627	2.6117984495535254	0.521828297010663	0.8465584987066	0.26197201306519013	0.29703905854985535	0.1569386118171229	0.284050316567832	1.0005991404418353	0.04173466783404097	0.2068903602316142
